rarity,role,cost,skilltype,faction,illustrator,atk0,maxatk0,hp0,maxhp0,max,id,name,skill,engname,engskill
3,공격,9,액티브,미스터리,옹달,236,1421,157,945,2366,3049,필립 말로,차단 II,Philip Marlowe,Cancel II
3,방어,8,패시브,판타지,Shunan,158,947,236,1417,2364,3070,미라,반격 II,Mummy,Retaliate II
4,공격,6,액티브,미스터리,죽돌이가싫어,234,1405,156,938,2343,4008,블루달리아,강타 III,Blue Dahlia,Smite III
4,방어,6,액티브,판타지,섶,155,930,233,1401,2331,4035,하데스,철벽 III,Hades,Fortify III
3,공격,8,패시브,미스터리,유빈,233,1400,155,929,2329,3038,구스타프 에펠,격분 II,Gustave Eiffel,Frenzy II
3,방어,9,패시브,오리엔탈,똥구,154,927,233,1397,2324,3013,무송,간파 II,Wu Song,Sidestep II
3,방어,8,액티브,SF,이승희,153,919,227,1367,2286,3015,셔먼,방어 II,Sherman,Protection II
3,회복,7,패시브,오리엔탈,레인,190,1141,190,1144,2285,3074,백결,안위 II,Baek Gyeol,Empower II
3,방어,7,액티브,판타지,레인,152,912,227,1364,2276,3076,에라토,재생 II,Erato,Regenerate II
3,방어,7,액티브,오리엔탈,sabaume,151,910,226,1356,2266,3080,심청,도발 II,Shim Cheong,Provoke II
3,회복,8,액티브,미스터리,박냠,188,1130,187,1123,2253,3048,하멜른,징벌 II,Hamelin,Punish II
3,회복,7,액티브,SF,JUNA,186,1119,185,1111,2230,3065,앨리스,정화 II,Alice,Purify II
3,공격,7,액티브,SF,송개,222,1337,148,891,2228,3066,양철 나무꾼,차단 II,The Tin Woodman of Oz,Cancel II
3,회복,8,패시브,미스터리,고혜인,183,1102,185,1112,2214,3055,아르센 루팡,평안 II,Ars?ne Lupin,Peace II
3,회복,8,액티브,오리엔탈,SEAL,183,1102,184,1106,2208,3036,우렁각시,치유 II,Urung Gak-si,Heal II
3,방어,7,패시브,오리엔탈,Echtray,145,874,221,1326,2200,3047,나찰,인내 II,Rakshasa,Fortitude II
3,방어,7,액티브,미스터리,nessi,147,884,219,1315,2199,3010,마타하리,골절 II,Mata Hari,Crack II
3,공격,7,액티브,오리엔탈,RANDY,219,1315,147,883,2198,3035,손오공,강타 II,Wukong,Smite II
3,방어,7,패시브,SF,베일,146,876,219,1318,2194,3053,로스웰 그레이,근성 II,Roswell Grey,Endurance II
3,방어,6,액티브,판타지,죽돌이가싫어,144,866,217,1305,2171,3058,익소라,역습 II,Ixoroideae,Counter II
3,방어,7,액티브,SF,다위,142,854,215,1292,2146,3032,스톤헨지,돌진 II,Stonehenge,Charge II
3,공격,6,패시브,미스터리,니시,207,1247,140,841,2088,3054,모리아티,격분 II,Moriarty,Frenzy II
3,방어,6,패시브,판타지,박냠,136,820,206,1239,2059,3018,스핑크스,인내 II,Sphinx,Fortitude II
3,회복,6,액티브,오리엔탈,여놔,171,1025,171,1025,2050,3006,달기,참회 II,Daji,Repent II
3,회복,5,액티브,SF,이성미,169,1013,169,1019,2032,3078,전뇌 밴시,치료 II,Forebrain Banshee,Cure II
3,공격,6,패시브,미스터리,로리바람,200,1202,135,809,2011,3009,를루타뷰,행운 II,Rouletabille,Lucky II
3,회복,6,액티브,오리엔탈,목각돌고래,167,1003,166,999,2002,3046,우마왕,참회 II,Bull Demon King,Repent II
2,방어,2,패시브,미스터리,달랑게,2,178,22,1778,1956,2060,님카규,간파 II,Nim Ka-gyu,Sidestep II
3,방어,5,액티브,판타지,brws,129,775,192,1152,1927,3043,미카엘,도발 II,Michael,Provoke II
3,공격,4,패시브,판타지,Shunan,189,1136,128,770,1906,3077,미노타우로스,행운 II,Minotaur,Lucky II
3,공격,5,액티브,SF,로리바람,188,1132,126,759,1891,3045,와일드 캣,분노 II,Wild Cat,Enrage II
3,방어,5,패시브,SF,홀씨,125,750,189,1136,1886,3008,로트바르트,응원 II,Rothbart,Support II
3,공격,5,액티브,오리엔탈,토라준,188,1128,125,751,1879,3034,가루다,분쇄 II,Garuda,Smash II
3,회복,5,액티브,미스터리,깜쥐,154,927,155,932,1859,3024,조르주멜리어스,우정 II,Georges M?li?s,Friendship II
2,공격,10,패시브,미스터리,제네반,220,1104,146,732,1836,2039,코스모스,행운 II,Cosmos,Lucky II
2,방어,9,패시브,판타지,Echtray,143,716,215,1077,1793,2045,교복 라플라스,소생 I,School Uniform Laplace,Resurrect I
2,방어,10,액티브,판타지,체리핀,144,721,214,1071,1792,2019,겔다,재생 I,Gerda,Regenerate I
3,회복,3,패시브,SF,끌,147,887,149,896,1783,3079,틱톡,안위 II,Tik-Tok of Oz,Empower II
2,회복,10,액티브,오리엔탈,nyanya,174,874,176,881,1755,2013,포사,해제 I,Bao Si,Dispel I
2,공격,10,액티브,미스터리,나예,210,1054,139,696,1750,2032,스크루지,폭격 I,Scrooge,Bombard I
2,공격,9,액티브,SF,김치도살자,209,1046,139,697,1743,2047,체셔 캣,속공 I,Cheshire Cat,Swipe I
2,회복,9,패시브,미스터리,영인,174,870,173,865,1735,2038,메리 튜더,평안 I,Mary Tudor,Peace I
2,공격,8,액티브,판타지,nyanya,200,1004,133,665,1669,2058,카밀라,흡혈 I,Camilla,Drain I
2,회복,9,패시브,미스터리,똥구,165,826,167,836,1662,2012,콘티넨탈 옵,안위 I,Continental OP,Empower I
2,회복,9,패시브,미스터리,라쿠나,166,831,166,830,1661,2024,브라운 신부,기도 I,Father Brown,Prayer I
2,회복,9,액티브,판타지,바다사자,165,826,167,835,1661,2034,티타니아,치유 I,Titania,Heal I
2,회복,8,액티브,판타지,죽돌이가싫어,164,823,165,825,1648,2046,오즈의 마법사,치료 I,The Wonderful Wizard of Oz,Cure I
2,회복,8,패시브,미스터리,죽돌이가싫어,161,807,163,817,1624,2033,예티,안위 I,Yeti,Empower I
2,방어,8,패시브,판타지,하야링,127,639,191,955,1594,2006,슬레이프니르,인내 I,Sleipnir,Fortitude I
2,공격,7,액티브,미스터리,puyon,189,946,126,630,1576,2044,티치아노,분노 I,Titian,Enrage I
2,공격,8,액티브,미스터리,나크비,187,937,125,626,1563,2016,블러디 메리,차단 I,Bloody Mary,Cancel I
2,방어,8,패시브,미스터리,슬라정,122,614,185,927,1541,2036,캔디맨,근성 I,Candyman,Endurance I
2,방어,7,패시브,오리엔탈,김치도살자,120,601,179,896,1497,2030,돌하르방,간파 I,Dol hareubang,Sidestep I
2,방어,7,액티브,SF,brws,117,586,178,893,1479,2001,도라,회피 I,Dora,Evade I
1,회복,8,패시브,미스터리,죽돌이가싫어,146,734,148,741,1475,1051,소야,신성 I,ysoya,Sacred I
2,회복,7,패시브,SF,카카오,146,731,148,740,1471,2007,앤서블,격려 I,Ansible,Encourage I
2,방어,6,액티브,판타지,모기,118,590,175,877,1467,2052,고양이귀 잭 프로스트,돌진 I,Nekomimi Jack Frost,Charge I
2,회복,7,액티브,판타지,호사,146,730,146,733,1463,2027,웨어울프,우정 I,Werewolf,Friendship I
2,회복,6,패시브,SF,아이작 헤인 3세,147,735,145,725,1460,2051,아담스키,기도 I,Adamski,Prayer I
2,공격,6,액티브,오리엔탈,폰단테,174,872,117,587,1459,2053,이연년,분노 I,Li Yannian,Enrage I
1,방어,8,액티브,SF,문어인간,114,572,170,852,1424,1039,람세스,재생 I,Ramesses,Regenerate I
1,회복,6,패시브,미스터리,죽돌이가싫어,141,705,140,704,1409,1053,아틀라스,격려 I,Atlas,Encourage I
2,방어,6,액티브,미스터리,오드,112,561,169,846,1407,2041,노스트라다무스,골절 I,Nostradamus,Crack I
2,회복,6,액티브,오리엔탈,지유미,140,701,139,698,1399,2005,사오정,징벌 I,Sha Wujing,Punish I
2,방어,6,패시브,오리엔탈,SEAL,111,559,167,836,1395,2023,삼신할미,근성 I,Samsin Halmoni,Endurance I
2,공격,6,패시브,판타지,여놔,162,812,109,549,1361,2035,둘시네아,진노 I,Dulcinea,Wrath I
2,방어,5,패시브,미스터리,카르체트,107,539,164,820,1359,2050,투탕카멘,반격 I,Tutankhamun,Retaliate I
2,회복,5,패시브,미스터리,섶,136,684,134,674,1358,2059,인큐버스,회개 I,Incubus,Contrite I
1,회복,8,패시브,미스터리,하야링,134,674,135,679,1353,1037,메스머,기도 I,Mesmer,Prayer I
1,방어,8,액티브,SF,까르핀,108,544,161,806,1350,1024,아틀란티스,골절 I,Atlantis,Crack I
2,회복,5,액티브,미스터리,아얌,135,678,134,671,1349,2042,교복 도리언 그레이,정화 I,School Uniform Dorian Gray,Purify I
2,공격,6,액티브,미스터리,루셀,161,808,107,538,1346,2008,자베르,역행 I,Javert,Regress I
1,방어,8,액티브,SF,하야링,107,538,160,801,1339,1008,오파츠,도발 I,Out-of-place artifact,Provoke I
2,방어,5,액티브,판타지,죽돌이가싫어,105,528,160,800,1328,2048,백양궁,방어 I,Aries,Protection I
2,공격,5,액티브,판타지,CHRIS,155,776,102,513,1289,2017,아누비스,강타 I,Anubis,Smite I
2,방어,5,액티브,SF,문어인간,101,506,154,772,1278,2021,함무라비,돌진 I,Hammurabi,Charge I
2,공격,5,액티브,SF,Fel,153,765,101,506,1271,2028,제랄드불,분노 I,Gerald Bull,Enrage I
2,공격,5,액티브,오리엔탈,2GOLD,151,759,99,498,1257,2004,비담,속공 I,Bidam,Swipe I
1,방어,7,액티브,미스터리,브리스카,99,499,151,757,1256,1019,하이드,방어 I,Hyde,Protection I
1,공격,5,패시브,판타지,Fel,149,748,99,496,1244,1052,관평,격노 I,Guan Ping,Rage I
1,공격,7,패시브,판타지,유빈,147,737,99,498,1235,1027,호루스,격분 I,Horus,Frenzy I
1,회복,7,액티브,오리엔탈,마노,122,611,124,621,1232,1031,노지심,해제 I,Lu Zhishen,Dispel I
2,회복,4,액티브,판타지,G마왕,121,607,121,606,1213,2026,헬레나,치료 I,Helena,Cure I
1,방어,7,패시브,오리엔탈,RANDY,97,485,145,726,1211,1025,은각,간파 I,Silver Horn,Sidestep I
2,방어,4,액티브,판타지,체리노바,95,478,144,723,1201,2043,테스,도발 I,Tess,Provoke I
1,공격,5,패시브,SF,나예,116,581,77,620,1201,1016,파이어 플라이,격노 I,Firefly,Rage I
1,방어,6,액티브,오리엔탈,죽돌이가싫어,95,477,142,713,1190,1042,교복 불가사리,돌진 I,School Uniform Tremors,Charge I
2,공격,4,액티브,SF,가탄,140,702,94,472,1174,2020,롱존실버,분쇄 I,Long John Silver,Smash I
2,공격,4,패시브,SF,죽돌이가싫어,140,704,93,468,1172,2029,멀티백,격노 I,Muitivac,Rage I
1,회복,6,패시브,판타지,앙슝,114,572,115,575,1147,1026,그렘린,평안 I,Gremlins,Peace I
1,방어,6,패시브,오리엔탈,앵화룡,90,451,137,689,1140,1032,임충,간파 I,Im Chung,Sidestep I
2,방어,3,액티브,판타지,앵화룡,90,453,137,686,1139,2040,피타고라스,철벽 I,Pythagoras,Fortify I
1,회복,6,액티브,오리엔탈,DINO,112,564,112,562,1126,1021,곽가,우정 I,Guo Jia,Friendship I
1,공격,6,액티브,판타지,고혜인,132,660,86,433,1093,1038,폴터가이스트,차단 I,Poltergeist,Cancel I
1,회복,6,액티브,미스터리,니시,109,548,108,544,1092,1003,닥터 지킬,참회 I,Dr. Jekyll,Repent I
2,방어,3,액티브,미스터리,엔랑,86,434,129,647,1081,2037,에스코바르,역습 I,Escobar,Counter I
2,회복,3,액티브,SF,페이,108,542,107,535,1077,2014,험프티 덤프티,참회 I,Humpty Dumpty,Repent I
2,방어,3,패시브,미스터리,꿀,84,424,128,644,1068,2025,카산드라,응원 I,Cassandra,Support I
2,공격,3,패시브,오리엔탈,아마도 신군,126,630,83,418,1048,2022,금각,격분 I,Gold Horn,Frenzy I
2,공격,2,액티브,오리엔탈,니시타,125,626,83,417,1043,2055,물귀신,차단 I,Water ghost,Cancel I
2,방어,2,패시브,판타지,판똬,82,414,125,628,1042,2054,엔키두,소생 I,Enkidu,Resurrect I
2,회복,2,패시브,SF,오드,103,519,104,522,1041,2057,파스칼,격려 I,Pascal,Encourage I
2,회복,2,액티브,판타지,죽돌이가싫어,103,519,103,515,1034,2056,엔디미온,정화 I,Endymion,Purify I
1,방어,5,패시브,SF,문어인간,82,412,124,621,1033,1044,자바워크,소생 I,Jabberwock,Resurrect I
1,회복,5,액티브,오리엔탈,죽돌이가싫어,102,510,103,516,1026,1041,묵자,치유 I,Mozi,Heal I
1,회복,5,액티브,판타지,엔랑,102,512,100,503,1015,1036,칼리오페,정화 I,Calliope,Purify I
1,회복,5,액티브,미스터리,라쿠나,99,499,101,505,1004,1033,피아사,참회 I,Piasa,Repent I
1,공격,5,패시브,미스터리,하야링,119,597,80,402,999,1002,네시,진노 I,Loch Ness Monster,Wrath I
1,회복,5,패시브,미스터리,옹달,95,479,97,487,966,1005,바이올렛 헌터,평안 I,Violet Hunter,Peace I
1,회복,4,패시브,오리엔탈,ifreeta,93,469,92,464,933,1046,고양이귀 처녀귀신,안위 I,Nekomimi Virgin Ghost,Empower I
1,공격,4,액티브,오리엔탈,정현예,110,551,72,361,912,1045,천지 괴물,역행 I,Tianchi Monster,Regress I
1,방어,4,액티브,오리엔탈,하바네로,73,369,108,542,911,1040,아카시아,회피 I,Acasia,Evade I
1,공격,4,액티브,판타지,망고망구,105,527,71,357,884,1017,포르토스,강타 I,Porthos,Smite I
1,방어,4,패시브,SF,문어인간,71,357,105,526,883,1030,닥터 그리핀,인내 I,Dr. Griffin,Fortitude I
1,회복,4,액티브,판타지,끌,88,441,86,432,873,1043,아테나,치료 I,Athena,Cure I
1,공격,4,액티브,오리엔탈,마노,103,519,70,351,870,1009,유선,폭격 I,Liu Shan,Bombard I
1,방어,4,액티브,오리엔탈,Echtray,70,350,103,517,867,1023,야차,철벽 I,Yaksha,Fortify I
1,방어,3,액티브,판타지,죽돌이가싫어,64,321,94,474,795,1050,나쁜 아이들,도발 I,Bad Kids,Provoke I
1,공격,3,패시브,미스터리,죽돌이가싫어,91,455,60,301,756,1034,오셀로,행운 I,Othello,Lucky I
1,공격,3,액티브,미스터리,슬라정,89,448,60,302,750,1007,엘리게이터,분노 I,Alligator,Enrage I
1,방어,3,패시브,판타지,박냠,57,288,87,438,726,1028,바스테트,근성 I,Bastet,Endurance I
1,회복,3,액티브,오리엔탈,앵화룡,71,356,73,366,722,1010,이백,징벌 I,Li Bai,Punish I
1,공격,2,패시브,오리엔탈,죤디,77,388,51,259,647,1047,반금련,진노 I,Pan Jinlian,Wrath I
1,회복,2,패시브,판타지,유빈,64,320,64,322,642,1049,코볼트,기도 I,Kobold,Prayer I
1,회복,2,액티브,SF,키사,64,322,63,319,641,1048,파트라슈,해제 I,Patrasche,Dispel I
1,공격,2,액티브,판타지,똥구,75,375,49,246,621,1035,카라보스,속공 I,Carabosse,Swipe I
1,공격,2,액티브,SF,김치도살자,73,368,48,243,611,1001,그라프 체펠린,분쇄 I,Graf Zeppelin,Smash I
1,방어,2,패시브,SF,레인,49,248,72,361,609,1029,프로스페로,응원 I,Prospero,Support I
1,회복,2,액티브,판타지,2GOLD,61,309,59,299,608,1020,헤르미아,징벌 I,Hermia,Punish I
1,회복,2,액티브,SF,죽돌이가싫어,58,291,59,299,590,1015,큐리오,치유 I,Curiosity,Heal I
