Number,FamilyName,GivenName,ResourceName,ImageIndex,SortOrder,AddedSeason,AddedAs,Sell,Fusion,NoneRewardCategory,RewardCategory,Cost,Sex,Faction,FusionType,Rarity,AllowSpecialView,SpecialViewType,CraftPenaltyExist,EasyBindAble,BaseCardExp,BaseExp,BaseCost,BaseHp,BaseAtk,BaseMaxLevel,MaxHp,MaxAtk,EnhanceCount,EnhanceIncRate,EvolveCount,EvolveIncLevel,EvolveReqPoint,Passive,SkillIndex,SkillLevel,PassiveSkillIndex,PassiveSkillLevel,Role,PortraitWidth,PortraitHeight,PortraitOffsetX,PortraitOffsetY,SpineScale,CollectionInvisible,WayToGet,CardDesc,Illustrator,WornItemNumber
6157,폭풍식,크롬웰,폭풍식크롬웰,6157,61570,[24],WorldBoss,1,1,,"[680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,0,4,0,6,,,true,,0,15000,90000,461,307,65,2163,1444,5,8,2,20,"[10000, 15000, 2000000000]",0,1008,5,0,0,Tanker,512,512,0,0,0,0,Event,"흑역사의 차원에서 발견된 데이터.
원래는 환서였던 마도서가 강력한 버프 중첩으로 인해서 도저히 쓰러트릴 수 없는 수준의 강력한 존재로 탈바꿈되었다. 그때의 정보가 적용된 무시무시한 모습의 크롬웰.

원전: 영국사",아이작 헤인 3세,"[0, 0, 0, 0]"
6158,,조운슨 더 마스터,조운슨더마스터,6158,61580,[24],Auction,1,1,,"[650, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16,0,1,0,6,,,,,0,15000,90000,476,317,65,2235,1489,5,8,2,20,"[10000, 15000, 2000000000]",0,1003,5,0,0,Tanker,512,512,0,0,0,0,Premium,"흑역사의 차원에서 발견된 데이터.
원래 데이터의 이름은 조운이었으나, 정체불명의 오류로 인해 존슨 더 마스터와 뒤바뀌어 버렸다. 그 후 조운슨 더 마스터라고 불리며 고통받고 있는 중.
본인은 무척 괴로워하지만 그녀의 수난은 좀처럼 끝날 기미가 보이지 않는다.

원전: <삼국지>",NINGU,"[100004, 0, 0, 0]"
6159,버림받은,HaaL9000,버림받은HaaL9000,6159,61590,[24],Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21,0,3,0,6,,,,,0,15000,90000,358,539,65,1682,2532,5,8,2,20,"[10000, 15000, 2000000000]",0,2499,5,0,0,Dealer,512,512,0,0,0,0,Premium,"흑역사의 차원에서 발견된 데이터.
원래는 인간을 죽이기로 마음 먹은 슈퍼 컴퓨터였으나, 아무도 그녀를 찾아주지 않아서 버림받은 것 같다.
주워가달라고 적혀 있는 박스에 앉아있지만, 어쩐지 아무도 관심을 가져주지 않는 것 같아서 더욱 우울한 나날을 보내는 중.

원전: <2001 스페이스 오디세이>",hakusai,"[0, 6048, 0, 6002]"
6160,마법소녀,델핀,마법소녀델핀,6160,61600,[24],Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16,0,3,0,6,,,,,0,15000,90000,395,394,65,1857,1852,5,8,2,20,"[10000, 15000, 2000000000]",1,13004,5,0,0,Healer,512,512,0,0,0,0,Premium,"마법도서관의 사서 델핀이 마법소녀의 매지컬 파워를 얻어 변신한 모습.
어쩐 이유에서인지 마법소녀로 변신하지 못하고 있다가 특정 시점에 다시 한번 마법소녀가 될 기회를 얻은 것 같다.
본인은 무척 만족해하고 있는 것 같지만 어쩐지 뭔가 미묘하게 다른 이질감이 느껴지는데…….

원전: <큐라레 마법도서관>",달랑게,"[0, 6048, 0, 6002]"
6161,,파블로프,파블로프,6161,61610,[25],WorldBoss,1,1,,"[680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,1,3,0,6,,,true,,0,15000,90000,307,461,65,1442,2166,5,8,2,20,"[10000, 15000, 2000000000]",0,2101,5,0,0,Dealer,512,512,0,0,0,0,Event,"중앙도서관에서 위험인자로 지정한 A급 위험 인물.
상대에게 자신의 명령만을 듣게 하는 세뇌 기술인 조건 반사를 사용할 수 있다. 이 기술은 특정 조건만 충족되면 무조건 발동되는 능력이기 때문에 무척 위험한 것으로 알려져 있다.
나름의 독특한 미학이 있는 것으로 볼 때 예술가 기질이 다분한 것 같지만, 한편으론 그냥 미치광이 박사라는 설도 있다.
모로 박사와의 연관성이 있다는 주장이 있는데 자세한 것은 불명.

원전: 과학자",니시,"[0, 0, 0, 0]"
6162,고양이귀,흑표,고양이귀흑표,6162,61620,[25],Auction,1,1,,"[650, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16,0,1,0,6,,,,,0,15000,90000,317,475,65,1487,2231,5,8,2,20,"[10000, 15000, 2000000000]",1,12003,5,0,0,Dealer,512,512,0,0,0,0,Premium,"최근에 합류한 새내기 강철 소녀.
다른 강철 소녀와는 다르게 전쟁 경험이 없는 것이 단점이지만, 본인은 별로 개의치 않아하는 것 같다.
전투 능력은 다른 강철 소녀에 비해 떨어지진 않지만 묘하게 체력이 약하다는 평을 듣는다.
군인 정신이 투철해서인지 ~지 말입니다. 라는 독특한 말투를 쓴다.

원전: 탱크",마신황제,"[100004, 0, 0, 0]"
6163,,루흐,루흐,6163,61630,"[25, 1]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",14,1,1,0,6,,,,,0,15000,90000,452,302,65,2124,1420,5,8,2,20,"[10000, 15000, 2000000000]",0,1001,5,0,0,Tanker,512,512,0,0,0,0,Premium,"티무르 제국의 수도 사마르칸트를 수호하는 수호자.
티무르 황제의 오른팔이자 그의 친구, 검술 스승이기도 했다. 특히 두개의 곡도를 활용한 검술은 티무르 제국에서도 견줄 자가 없었다고 한다.

원전: 중앙 아시아 역사",Fel,"[0, 6050, 0, 6002]"
6164,여우귀,롬멜,여우귀롬멜,6164,61640,"[25, 1]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",13,0,4,0,6,,,,,0,15000,90000,292,437,65,1371,2053,5,8,2,20,"[10000, 15000, 2000000000]",0,2007,5,0,0,Dealer,512,512,0,0,0,0,Premium,"강철 전쟁에서 활약한 장군.
부끄러움이 많고 남의 시선을 견디기 힘들어하는 유약한 성격이지만, 그 지휘 능력은 항상 최고였다고 한다.
몽고메리와는 적으로 싸웠던 사이였으나, 그녀의 출중한 지휘 능력 때문인지 사이가 나빠 보이진 않는다.
오히려 목소리가 크고 항상 자신만만한 모습인 몽고메리를 어려워하는 것 같다.

원전: 2차대전사",체리핀,"[0, 6050, 0, 6002]"
6165,새앙쥐귀,몽고메리,새앙쥐귀몽고메리,6165,61650,"[25, 2]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,0,3,0,6,,,,,0,15000,90000,417,417,65,1960,1958,5,8,2,20,"[10000, 15000, 2000000000]",0,3009,5,0,0,Healer,512,512,0,0,0,0,Premium,"아카데메이아의 전차학선생 몽고메리가 파블로프의 특수 가스에 노출 되어서 생쥐 귀가 생겨버린 모습.
다른 사람들과는 다르게 부작용을 겪지는 않는 것 같다.
오히려 자신의 귀가 마음에 드는지 괴상한 율동을 만들어내서 사람들 앞에서 추는 것이 목격되었다는 얘기도 있다.

원전: 2차대전사",망르,"[0, 6052, 0, 6002]"
6166,,마키아벨리,마키아벨리,6166,61660,[],,1,1,,"[69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,6,,,,,0,15000,90000,295,197,65,1387,925,5,8,2,20,"[10000, 15000, 2000000000]",0,1001,5,0,0,Tanker,512,512,0,0,0,1,Premium,(준비중입니다..),,"[0, 0, 0, 0]"
6167,메이드,히아신스,메이드히아신스,6167,61670,"[26, 1]",WorldBoss,1,1,,"[680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,0,3,0,6,,,true,,0,15000,90000,392,393,65,1842,1845,5,8,2,20,"[10000, 15000, 2000000000]",0,3002,5,0,0,Healer,512,512,0,0,0,0,Event,"큐라레 오픈 하우스를 맞아 도서관에 놀러왔다가 모종의 봉변을 당하고 메이드 로봇으로 개조당해버렸다.
어쩐지 쓸데 없는 기능이 추가된 느낌이라
기분이 나쁜 것 같다.
지금까지 알려진 기술은 메이드와는 전혀 상관없는 살상 기술인 것 같아서 더욱 고민이 깊다.

원전: 꽃",문어인간,"[6901, 0, 0, 0]"
6168,,파프니르,파프니르,6168,61680,"[26, 2]",WorldBoss,1,1,,"[680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,0,2,0,6,,,true,,0,15000,90000,470,312,65,2206,1467,5,8,2,20,"[10000, 15000, 2000000000]",0,1006,5,0,0,Tanker,512,512,0,0,0,0,Event,"무시무시한 외모의 사룡. 가장 사악하고 흉폭한 용으로 알려져 있다.
그녀의 둥지에는 지금까지 그녀가 쌓아온 수많은 보물들이 잠들어 있다고 하는데, 소문 뿐이라 믿을 수 있을지 알 수 없다.
사실 그녀에 대한 모든 소문들이 검증되지 않았기 때문에 그녀의 정체에 대해서는 확실한 것이 없다고 봐야 한다.

원전: <니벨룽의 노래>",옹달,"[6901, 0, 0, 0]"
6169,집사,해모수,집사해모수,6169,61690,"[26, 1]",Auction,1,1,,"[650, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0]",20,1,1,0,6,,,,,0,15000,90000,445,443,65,2088,2082,5,8,2,20,"[10000, 15000, 2000000000]",0,3008,5,0,0,Healer,512,512,0,0,0,0,Premium,"큐라레 오픈 하우스를 맞아 특별히 준비한 집사 복을 입은 해모수의 모습.
얼굴도 보지 못한 약혼자에게 미움 받지 않기 위해 다양한 일을 하고 있었던 걸로 알려졌다.
모로와는 일하다가 친해졌다고 하는데, 모로는 어쩐지 그런 그를 한심하게 여기는 것 같다.

원전: 한국 신화",송개,"[100004, 0, 0, 0]"
6170,메이드,오페라의 유령,메이드오페라의유령,6170,61700,"[26, 2]",Auction,1,1,,"[650, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0]",17,0,2,0,6,,,,,0,15000,90000,499,332,65,2341,1561,5,8,2,20,"[10000, 15000, 2000000000]",1,11003,5,0,0,Tanker,512,512,0,0,0,0,Premium,"큐라레 오픈 하우스를 맞아 특별히 준비한 메이드 복을 입은 팬텀의 모습.
어쩐지 수상한 의도로 입은 것 같지만, 이것 역시 연기의 혼을 성장시키기 위한 방법이라고 생각하고 있는 것 같다.

원전: <오페라의 유령>",anco,"[100004, 0, 0, 0]"
6171,메이드,에디슨,메이드에디슨,6171,61710,[26],Mileage,1,1,,"[69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23,0,3,0,6,,,,,0,15000,90000,381,573,65,1788,2689,5,8,2,20,"[10000, 15000, 2000000000]",0,2001,5,0,0,Dealer,512,512,0,0,0,0,Premium,"큐라레 오픈 하우스를 맞아 특별히 준비한 메이드 복을 입은 에디슨의 모습.
한껏 뽐낸 메이드 복으로 꽤 즐거워 보이는 것 같다. 어쩐지 테슬라 주변을 어슬렁거리는 게 불안하다.
원래는 포드를 위한 메이드 복도 있었으나 본인의 거부로 입히지 못했다고 한다.

원전: 과학자",마신황제,"[0, 0, 0, 0]"
6172,메이드,미우,메이드미우,6172,61720,"[26, 1]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",22,0,4,0,6,,,,,0,15000,90000,371,557,65,1745,2615,5,8,2,20,"[10000, 15000, 2000000000]",0,2002,5,0,0,Dealer,512,512,0,0,0,0,Premium,"큐라레 오픈 하우스를 맞아 특별히 준비한 메이드 복을 입은 미우의 모습.
오픈 하우스로 시끌벅적한 도서관을 동분서주하면서 열심히 손님들을 접대하고 있다.
물론 서빙 중인 케이크를 가끔씩 맛보기도 하는 건 비밀인 듯.

원전: <큐라레 마법도서관>",코코립,"[0, 6054, 6058, 6002]"
6173,메이드,델핀,메이드델핀,6173,61730,"[26, 1]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",19,0,3,0,6,,,,,0,15000,90000,523,348,65,2455,1634,5,8,2,20,"[10000, 15000, 2000000000]",0,1007,5,0,0,Tanker,512,512,0,0,0,0,Premium,"큐라레 오픈 하우스를 맞아 특별히 준비한 메이드 복을 입은 델핀의 모습.
메이드 복장이 부끄러운 듯 하지만
이내 익숙해진 것 같다.
의외로 음식 접대가 성격에도 맞는 것 같아 잘 적응하고 있어서 모두의 마음을 설레게 하는 듯.

원전: <큐라레 마법도서관>",니시,"[0, 6054, 6058, 6002]"
6174,메이드,셀라,메이드셀라,6174,61740,"[26, 2]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,0,2,0,6,,,,,0,15000,90000,315,473,65,1479,2223,5,8,2,20,"[10000, 15000, 2000000000]",0,2004,5,0,0,Dealer,512,512,0,0,0,0,Premium,"큐라레 오픈 하우스를 맞아 특별히 준비한 메이드 복을 입은 셀라의 모습.
귀엽고 깜찍한 메이드 복으로 주변의 환호를 불러일으키고 있어서 본인도 대 만족 중인 듯.

원전: <큐라레 마법도서관>",망르,"[0, 6056, 6058, 6002]"
6175,,피오나,피오나,6175,61750,"[26, 2]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",22,0,3,0,6,,,,,0,15000,90000,466,465,65,2190,2183,5,8,2,20,"[10000, 15000, 2000000000]",0,3007,5,0,0,Healer,502,502,0,0,0,0,Premium,"세라플라 마법도서관의 관리 사서.
사서 아카데미에서도 수석 졸업을 했고, 그 후 세라플라 마법도서관에 부임, 어린 나이에 관리 사서까지 초고속 승진한 엘리트. 중앙 도서관에서도 상당한 실력자로 평가받는 것 같다.
다만 거만한 행동과 안하무인적인 사고방식 때문에 친구는 거의 없는 것 같다. 권력 지향적인 그녀의 성향 때문인지 적도 상당히 많은 편.
그러나 오로지 실력으로만 승진을 쟁취해낸 그녀의 집념과 노력은 인정해 줄 수 밖에 없을 지도.

원전: <큐라레 마법도서관>",마신황제,"[0, 6056, 6058, 6002]"
6176,,카타리나,카타리나,6176,61760,"[31, 2]",Etc,1,1,,"[69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",17,0,2,0,6,,,,,0,15000,90000,329,494,65,1545,2318,5,8,2,20,"[10000, 15000, 2000000000]",0,2009,5,0,0,Dealer,512,512,0,0,0,0,Premium,"과자를 만드는 것을 좋아하는 소녀.
과자를 잔뜩 구워 과자의 집을 만드는 것에 매진하고 있다.
가끔 동네 아이들이 와서 집을 뜯어 먹는 것이 고민이지만, 소심하여 아무런 말도 하지 못하고 묵묵히 과자를 굽는다.
그래도 자신의 과자를 맛있게 먹는 것은 조금 기쁜 듯.
뜯어먹지 말고 들어와서 먹었으면 하는 바람이지만 그러나 역시 소심하여 그런 이야기는 하지 못한다.
최근엔 자신의 집을 과자로 만들어보면 어떨까하는 야망을 품고 있는 듯하다.

원전: <헨델과 그레텔>",티루,"[0, 0, 0, 0]"
6177,계약자,아리스토텔레스,계약자아리스토텔레스,6177,61770,"[27, 1]",WorldBoss,1,1,,"[680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16,0,2,0,6,,,true,,0,15000,90000,298,448,65,1401,2104,5,8,2,20,"[10000, 15000, 2000000000]",0,2006,5,0,0,Dealer,512,512,0,0,0,0,Event,"진리를 찾기 위해 악마와 계약한 아리스토텔레스.
진리는 수영복이라고 생각한 것 같은데 이데아의 파편이 이상한 곳으로 튀어서 위험한 모습으로 변했다.
고양이귀와 수영복이라는 절대 진리의 대치점에서 이기겠다고 벼르고 있다.

원전: 철학자",NINGU,"[6902, 0, 0, 0]"
6178,DM,아자젤,DM아자젤,6178,61780,"[27, 2]",WorldBoss,1,1,,"[680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,0,2,0,6,,,true,,0,15000,90000,392,391,65,1841,1835,5,8,2,20,"[10000, 15000, 2000000000]",0,3007,5,0,0,Healer,512,512,0,0,0,0,Event,"데빌 메이커 세계에서 온 악마.
이전 세계에선 관망자의 위치를 유지하고 있었지만 큐라레 도서관으로 넘어온 후엔 새로운 흉계를 꾸미고 있다.

원전: <데빌 메이커>",문어인간,"[6902, 0, 0, 0]"
6179,DM,케리네이아의 암사슴,DM케리네이아의암사슴,6179,61790,"[27, 1]",Auction,1,1,,"[650, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,0,2,0,6,,,,,0,15000,90000,339,510,65,1594,2396,5,8,2,20,"[10000, 15000, 2000000000]",0,2005,5,0,0,Dealer,512,512,0,0,0,0,Premium,"데빌메이커 세계에서 온 악마.
루돌프의 자리를 탐내며 산타를 조금 다른 방향으로 눈독 들이고 있다.예쁜 외모와 애교로 상대의 마음을 살살 녹이고 원하는 걸 채가는 악마. 실패하면 예쁜 눈웃음으로 상황을 모면한다.

원전: <데빌 메이커>",망고망구,"[100004, 0, 0, 0]"
6180,파티,홈즈,파티홈즈,6180,61800,"[27, 2]",Auction,1,1,,"[650, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0]",14,0,4,0,6,,,,,0,15000,90000,383,382,65,1799,1794,5,8,2,20,"[10000, 15000, 2000000000]",0,3006,5,0,0,Healer,512,512,0,0,0,0,Premium,"파티복을 입은 홈즈.
자기가 어떤 옷을 입고 있는지는 모르지만, 왓슨과 페어로 맞춰 입었다.
이름도 모르는 조수의 센스는 자기의 추리력과 어울린다고 생각한다.

원전: <셜록 홈즈 시리즈> ",POPQN,"[100004, 0, 0, 0]"
6181,DM,프리그,DM프리그,6181,61810,[27],Mileage,1,1,,"[69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,0,2,0,6,,,,,0,15000,90000,394,394,65,1849,1851,5,8,2,20,"[10000, 15000, 2000000000]",1,13004,5,0,0,Healer,512,512,0,0,0,0,Premium,"데빌메이커 세계에서 넘어온 악마.
어쩐지 학생 차원으로 떨어져 버렸다.
평소 버릇처럼 하의 실종 차림으로 다녀 주변 사람들을 당황하게 한다. 정작 본인은 뭐가 문제인지 모른다.

원전: <데빌 메이커>",코코립,"[0, 0, 0, 0]"
6182,계약자,모로,계약자모로,6182,61820,"[27, 1]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",19,0,3,0,6,,,,,0,15000,90000,433,434,65,2032,2038,5,8,2,20,"[10000, 15000, 2000000000]",0,3002,5,0,0,Healer,512,512,0,0,0,0,Premium,"데빌메이커 세계의 야마타노오로치와 계약한 모로 박사.
고양이귀 대마왕이라는 욕망을 발산한다.
악마와 계약하여 자신의 대마왕력이 더 올라간 듯 망토를 둘러싸고 으스대는 중.

원전: <모로박사의 섬>",마신황제,"[0, 6060, 6064, 6002]"
6183,DM,쇼븐,DM쇼븐,6183,61830,"[27, 1]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",17,0,2,0,6,,,,,0,15000,90000,496,330,65,2329,1551,5,8,2,20,"[10000, 15000, 2000000000]",1,11008,5,0,0,Tanker,512,512,0,0,0,0,Premium,"운명의 사랑을 꿈꾸는 사랑의 악마.
사랑하는 사람에겐 잔뜩 사랑을 주지만, 그 사랑을 거절하면 어떻게 될지 모르니 조심하는 게 좋다.

원전: <데빌 메이커>",CTYPE,"[0, 6060, 6064, 6002]"
6184,DM,유키,DM유키,6184,61840,"[27, 2]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",17,0,1,0,6,,,,,0,15000,90000,333,497,65,1563,2335,5,8,2,20,"[10000, 15000, 2000000000]",1,12004,5,0,0,Dealer,512,512,0,0,0,0,Premium,"데빌메이커 세계에서 온 악마 헤로인.
수상한 파티에 초대받아 잠입을 위해 메이드로 분장해 잠입하는 중.
어쩔 수 없어 하면서도 새 코스튬이 마음에 드는 듯. 

원전: <데빌 메이커>",마끼아또,"[0, 6062, 6064, 6002]"
6185,파티 호스트,모리아티,파티호스트모리아티,6185,61850,"[27, 2]",Normal,1,1,,"[610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16,1,4,0,6,,,,,0,15000,90000,482,322,65,2265,1514,5,8,2,20,"[10000, 15000, 2000000000]",1,11004,5,0,0,Tanker,512,512,0,0,0,0,Premium,"셜록 홈즈를 맞이하기 위해서 멋진 정장으로 차려입은 모리아티.
이번에야 말로 홈즈 눈에 들어갈 만한 멋진 범죄를 일으켰다고 자신하는 중.

원전: <셜록 홈즈 시리즈>",ZB,"[0, 6062, 6064, 6002]"
6186,,미우&유키,미우&유키,6186,61860,[27],Gift,1,1,,"[69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,0,4,0,6,,,true,,0,15000,90000,364,363,65,1708,1705,5,8,2,20,"[10000, 15000, 2000000000]",0,3004,5,0,0,Healer,512,512,0,0,0,0,Event,"데빌메이커&큐라레 콜라보레이션 여주인공들이 한자리에 모였다.
차원의 문을 통해 큐라레 도서관으로 넘어온 유키. 미우의 태평한 성격에 적지 않게 당황하고 있지만 싫지만은 않아 보인다.

원전: 큐라레 마법도서관 & 데빌 메이커 ",아이작헤인3세&DUTO,"[0, 0, 0, 0]"
6187,,헤카테,헤카테,6187,61870,"[28, 1]",WorldBoss,1,1,,"[680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,0,3,0,6,,,true,,0,15000,90000,470,314,65,2206,1473,5,8,2,20,"[10000, 15000, 2000000000]",0,1009,5,0,0,Tanker,512,512,0,0,0,0,Event,"티탄 여신이자 명계의 여왕. 정령과 주법을 대표하는 존재로, 사지의 넋을 인도한다고 한다.
매사에 자신만만하고 자기 확신이 넘치는 성격 때문인지 주위에 민폐를 끼치는 모양. 그녀가 가지고 있는 불의 검은 모든 것을 불사르는 힘이 있다. 

원전: 그리스 신화",xx이나xx,"[6903, 0, 0, 0]"
6188,언령의,라스콜리니코프,언령의라스콜리니코프,6188,61880,"[28, 2]",WorldBoss,1,1,,"[680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",17,0,4,0,6,,,true,,0,15000,90000,304,456,65,1429,2141,5,8,2,20,"[10000, 15000, 2000000000]",0,2001,5,0,0,Dealer,512,512,0,0,0,0,Event,"도스토옙스키의 언령. 
도스토옙스키가 원하는 일이라면 수단과 방법을 가리지 않고 해버리는 무서운 아가씨.
가끔씩 도스토옙스키가 시키지 않은 일도 멋대로 벌여 그를 곤란하게 만든다.

원전: <죄와 벌> ",ICE,"[6903, 0, 0, 0]"
6189,,바쇼,바쇼,6189,61890,"[28, 1]",Auction,1,1,,"[650, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18,1,1,0,6,,,,,0,15000,90000,510,340,65,2394,1598,5,8,2,20,"[10000, 15000, 2000000000]",0,1003,5,0,0,Tanker,512,512,0,0,0,0,Premium,"하이쿠 작가. 세계 전역을 돌아다니며 시와 기행문을 남기는 취미가 있는 것 같다.
자신의 제자라고 말하지만, 상전인 고양이 소라를 키우고 있다.
스스로 고양이의 집사라 칭하는 것을 보면 엄청난 고양이 애호가인 듯.

원전: 작가",아이작 헤인 3세,"[100004, 0, 0, 0]"
6190,언령의,미스마플,언령의미스마플,6190,61900,"[28, 2]",Auction,1,1,,"[650, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0]",19,0,4,0,6,,,,,0,15000,90000,347,521,65,1629,2445,5,8,2,20,"[10000, 15000, 2000000000]",0,2009,5,0,0,Dealer,512,512,0,0,0,0,Premium,"추리 소설 작가 아가사 크리스티의 언령.
언뜻 보면 집에서 뒹구는 방구석 폐인같아 보인다.
그러나 아가사 크리스티의 페르소나라고 할 수 있을 정도로 냉철한 통찰력과 추리의 소유자.
기본적으론 엄청난 게으름뱅이.

원전: <목사관의 살인>",xx이나xx,"[100004, 0, 0, 0]"
