ZoneNumber,ZoneName,TagName,ZoneSubType,EnterSp,AlwaysVisible,LimitLevel,PlayAgain,AvatarType,DailyCountExist,DailyGroup,DailyBossExist,DailyFactionCheck,ExpGain,MoneyGain,FirstClearItem,FirstClearCard,FirstClearReward,ClearItem,ClearCard,ClearReward,FirstClearExp,FirstClearEventPoint,FirstClearMoney,ClearExp,ClearEventPoint,ClearMoney,BossInfo,BossReward,PopupId,PopupArgs,Percent_EventPoint,Event_EventPoint,Percent_ExpLucky,Event_ExpLucky,Percent_MoneyLucky,Event_MoneyLucky,Percent_Raid,Event_Raid,Percent_Raid2,Event_Raid2,Percent_BonusSP,Event_BonusSP,Percent_ItemFix,Event_ItemFix,Percent_ItemFix2,Event_ItemFix2,Percent_ItemFix3,Event_ItemFix3,Percent_ItemRandom,Event_ItemRandom,Percent_Piece,Event_Piece,Percent_Friend,Event_Friend,Percent_PvP,Event_PvP,Percent_RandomBranch,Event_RandomBranch,Percent_Non,MapFileName,ThumbnailName,BgmName,BattleImage,ZoneInfoDesc,AdventureSkipConditionStat
14205,메르헨 차원 입구 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 7]",25,"[10077, 7]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Battlecity_1.json,thumb_battlecity_battle,bgm_adv_outdoors,BattleCity_battle,,0
14206,메르헨 차원 입구 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 7]",25,"[10077, 7]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Battlecity_1.json,thumb_battlecity_battle,bgm_adv_outdoors,BattleCity_battle,,0
14207,백설 공주의 성으로 가는 길,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 7]",25,"[10077, 7]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Battlecity_1.json,thumb_battlecity_battle,bgm_adv_wilderness,BattleCity_battle,,0
14208,백설 공주의 성 입구,,3,10,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 8]",25,"[10077, 8]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Villa_1.json,thumb_villa_scene,bgm_adv_wilderness,Villa_battle,,0
14209,백설 공주의 성 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 8]",25,"[10077, 8]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Villa_1.json,thumb_villa_scene,bgm_adv_wilderness,Villa_battle,,0
14210,백설 공주의 성 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 8]",25,"[10077, 8]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Villa_1.json,thumb_villa_scene,bgm_adv_wilderness,Villa_battle,,0
14211,백설 공주의 성 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 8]",25,"[10077, 8]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Villa_1.json,thumb_villa_scene,bgm_adv_wilderness,Villa_battle,,0
14212,백설 공주의 성 외곽 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 9]",25,"[10077, 9]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgewater_1.json,thumb_bridgewater_scene,bgm_adv_indoors,BridgeWater_Battle,,0
14213,백설 공주의 성 외곽 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2270],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 9]",25,"[10077, 9]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgewater_1.json,thumb_bridgewater_scene,bgm_adv_indoors,BridgeWater_Battle,,0
14214,백설 공주의 성 외곽 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10039, 9]",25,"[10077, 9]",10,"[3, 5]",50,[20146],50,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgewater_1.json,thumb_bridgewater_scene,bgm_battle_engage,BridgeWater_Battle,,0
14215,백설 공주의 성 외곽 4,,3,30,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,"[2270, 2, 3]",800,0,2000,400,0,1000,[0],0,0,"[10, 5]",250,"[48, 432]",50,"[400, 600]",100,"[250, 450]",75,"[10039, 10]",25,"[10077, 10]",10,"[3, 5]",64,[20146],36,[20145],60,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",130,Bridgewater_1.json,thumb_bridgewater_scene,bgm_adv_town,BridgeWater_Battle,,0
14216,미지의 황야,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 11]",25,"[10088, 11]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Rockland_1.json,thumb_rockland_scene,bgm_adv_wilderness,AncientSite_battle,,0
14217,미지의 협곡,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 11]",25,"[10088, 11]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Rockland_1.json,thumb_rockland_scene,bgm_adv_wilderness,AncientSite_scene,,0
14218,콜로세움 감옥 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 11]",25,"[10088, 11]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Ruins_1.json,thumb_ruins_scene,bgm_adv_warfare,Ruins_battle,,0
14219,콜로세움 감옥 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 12]",25,"[10088, 12]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Ruins_1.json,thumb_ruins_scene,bgm_adv_warfare,Ruins_battle,,0
14220,콜로세움 감옥 3,,3,10,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 12]",25,"[10088, 12]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Ruins_1.json,thumb_ruins_scene,bgm_battle_strategic,Ruins_battle,,0
14221,콜로세움 감옥 4,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 12]",25,"[10088, 12]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Ruins_1.json,thumb_ruins_scene,bgm_battle_strategic,Ruins_battle,,0
14222,콜로세움 감옥 5,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,"[10258, 13]",0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 13]",25,"[10088, 13]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Ruins_1.json,thumb_ruins_scene,bgm_battle_strategic,Ruins_battle,,0
14223,콜로세움 경기장,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2271],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 13]",25,"[10088, 13]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Rockland_1.json,thumb_rockland_scene,bgm_battle_strategic,RockLand_battle,,0
14224,개와 늑대의 길 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10079, 13]",25,"[10088, 13]",10,"[3, 5]",64,[20147],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgeland_1.json,thumb_bridgeland_scene,bgm_battle_engage,BattleBackground,,0
14225,개와 늑대의 길 2,,3,30,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,"[2271, 2, 3]",1000,0,2000,400,0,1000,[0],0,0,"[10, 5]",250,"[48, 432]",50,"[400, 600]",100,"[250, 450]",75,"[10079, 14]",25,"[10088, 14]",10,"[3, 5]",64,[20147],36,[20145],60,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",130,Bridgeland_1.json,thumb_bridgeland_scene,bgm_battle_engage,BattleBackground,,0
14226,슬리핑 뷰티의 성으로 가는 길 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 20]",25,"[10086, 20]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgefire_1.json,thumb_bridgefire_battle,bgm_battle_engage,BridgeFire_Battle,,0
14227,슬리핑 뷰티의 성으로 가는 길 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 20]",25,"[10086, 20]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgefire_1.json,thumb_bridgefire_battle,bgm_battle_engage,BridgeFire_Battle,,0
14228,슬리핑 뷰티의 성으로 가는 길 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 20]",25,"[10086, 20]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgefire_1.json,thumb_bridgefire_battle,bgm_battle_engage,BridgeFire_Battle,,0
14229,슬리핑 뷰티의 성 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 20]",25,"[10086, 20]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Temple_1.json,thumb_temple_scene,bgm_battle_engage,Temple_battle,,0
14230,슬리핑 뷰티의 성 2,,3,10,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 20]",25,"[10086, 20]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Temple_1.json,thumb_temple_scene,bgm_battle_engage,Temple_battle,,0
14231,슬리핑 뷰티의 성 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,"[10259, 16]",0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 21]",25,"[10086, 21]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Temple_1.json,thumb_temple_scene,bgm_battle_engage,Temple_battle,,0
14232,슬리핑 뷰티의 성 4,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 21]",25,"[10086, 21]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Temple_1.json,thumb_temple_scene,bgm_battle_engage,Temple_battle,,0
14233,슬리핑 뷰티의 성 5,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 21]",25,"[10086, 21]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Temple_1.json,thumb_temple_scene,bgm_battle_engage,Temple_battle,,0
14234,슬리핑 뷰티의 성 바깥,,3,10,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 21]",25,"[10086, 21]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgefire_1.json,thumb_bridgefire_battle,bgm_battle_engage,BridgeFire_Battle,,0
14235,브레멘 가도 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 21]",25,"[10086, 21]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,Bridgeland_1.json,thumb_bridgeland_scene,bgm_adv_outdoors,BridgeLand_Battle,,0
14236,브레멘 가도 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2272],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 22]",25,"[10086, 22]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,BridgeLand_Ngt.json,thumb_bridgelandngt_battle,bgm_adv_outdoors,BridgeLandNgt_battle,,0
14237,브레멘 가도 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 22]",25,"[10086, 22]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,BridgeLand_Ngt.json,thumb_bridgelandngt_battle,bgm_adv_outdoors,BridgeLandNgt_battle,,0
14238,브레멘 가도 4,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 22]",25,"[10086, 22]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,BridgeLand_Ngt.json,thumb_bridgelandngt_battle,bgm_adv_outdoors,BridgeLandNgt_battle,,0
14239,브레멘 가도 5,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10046, 22]",25,"[10086, 22]",10,"[3, 5]",64,[20148],36,[20145],13,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",177,BridgeLand_Ngt.json,thumb_bridgelandngt_battle,bgm_adv_outdoors,BridgeLandNgt_battle,,0
14240,브레멘 가도 6,,3,30,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,"[2272, 2, 3]",1100,0,2000,400,0,1000,[0],0,0,"[10, 5]",250,"[48, 432]",50,"[400, 600]",100,"[250, 450]",75,"[10046, 22]",25,"[10086, 22]",10,"[3, 5]",64,[20148],36,[20145],60,"[50010, 1]",0,[],0,[1],100,[0],0,[1],100,"[4011, 4019]",130,BridgeLand_Ngt.json,thumb_bridgelandngt_battle,bgm_battle_strategic,BridgeLandNgt_battle,,0
14241,하얀 바다 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 24]",25,"[10079, 24]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Winterforest_1.json,thumb_winterforest_scene,bgm_adv_town,SnowField_scene,,0
14242,하얀 바다 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 24]",25,"[10079, 24]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Winterforest_1.json,thumb_winterforest_scene,bgm_adv_town,SnowField_scene,,0
14243,인어 공주의 배 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 24]",25,"[10079, 24]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Ship_1.json,thumb_ship_battle,bgm_adv_town,Ship_battle,,0
14244,인어 공주의 배 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 24]",25,"[10079, 24]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Ship_1.json,thumb_ship_battle,bgm_adv_town,Ship_battle,,0
14245,인어 공주의 배 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 24]",25,"[10079, 24]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Ship_1.json,thumb_ship_battle,bgm_adv_town,Ship_battle,,0
14246,생명의 나무가 있던 자리 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 25]",25,"[10079, 25]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Rockland_1.json,thumb_rockland_scene,bgm_battle_strategic,RockLand_battle,,0
14247,생명의 나무가 있던 자리 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,"[10260, 20]",0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 25]",25,"[10079, 25]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Rockland_1.json,thumb_rockland_scene,bgm_battle_strategic,RockLand_battle,,0
14248,생명의 나무가 있던 자리 3,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 25]",25,"[10079, 25]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Rockland_1.json,thumb_rockland_scene,bgm_adv_calm,RockLand_battle,,0
14249,생명의 나무가 있던 자리 4,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 25]",25,"[10079, 25]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Rockland_1.json,thumb_rockland_scene,bgm_adv_calm,RockLand_battle,,0
14250,생명의 나무가 있던 자리 5,,3,10,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 25]",25,"[10079, 25]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Rockland_1.json,thumb_rockland_scene,bgm_adv_calm,RockLand_battle,,0
14251,생명의 나무가 있던 자리 6,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[2273],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 26]",25,"[10079, 26]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Rockland_1.json,thumb_rockland_scene,bgm_adv_calm,AncientSite_battle,,0
14252,생명의 나무가 있던 자리 7,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 26]",25,"[10079, 26]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Flowerfield_1.json,thumb_forestpath_scene,bgm_adv_pianomedley,ElfForest_battle,,0
14253,도서관으로 돌아가는 길 1,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 26]",25,"[10079, 26]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Flowerfield_1.json,thumb_forestpath_scene,bgm_adv_pianomedley,ElfForest_battle,,0
14254,도서관으로 돌아가는 길 2,,3,10,1,10,1,0,0,0,0,0,0,0,[0],0,[0],[0],0,[0],300,0,800,160,0,400,[0],0,0,"[5, 5]",250,"[20, 180]",50,"[150, 225]",100,"[100, 160]",75,"[10203, 26]",25,"[10079, 26]",10,"[3, 5]",34,[20148],34,[20147],13,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",175,Lakeside_1.json,thumb_lakeside_scene,bgm_adv_pianomedley,LakeSide_battle,,0
14255,도서관으로 돌아가는 길 3,,3,30,1,10,1,0,0,0,0,0,0,0,"[70010, 1]",0,[0],[0],0,"[2273, 2, 3]",1200,0,2000,400,0,1000,[0],0,0,"[10, 5]",250,"[48, 432]",50,"[400, 600]",100,"[250, 450]",75,"[10203, 40]",25,"[10079, 40]",10,"[5, 8]",33,[20148],33,[20147],60,"[50010, 1]",34,[20146],0,[1],100,[0],0,[1],100,"[4011, 4019]",130,Lakeside_1.json,thumb_lakeside_scene,bgm_adv_pianomedley,LakeSide_battle,,0
14256,메르헨 더 와일드 1,,3,40,1,10,1,0,0,0,0,0,0,0,[0],0,[2274],[0],0,"[2274, 1, 2]",1400,0,2500,520,0,1250,"[50020, 50]",0,0,"[15, 5]",200,"[100, 630]",50,"[500, 750]",80,"[300, 575]",75,"[71005, 58]",25,"[71005, 58]",10,"[6, 10]",115,[20145],115,[20146],20,"[50010, 1]",20,[30009],0,[1],100,[0],0,[1],100,"[4011, 4020]",90,Rockland_1.json,thumb_rockland_scene,bgm_adv_wilderness,RockLand_battle,,0
14257,메르헨 더 와일드 2,,3,40,1,10,1,0,0,0,0,0,0,0,[0],0,[2275],[0],0,"[2275, 1, 2]",1400,0,2500,520,0,1250,"[50020, 50]",0,0,"[15, 5]",200,"[100, 630]",50,"[500, 750]",80,"[300, 575]",75,"[71007, 58]",25,"[71007, 58]",10,"[6, 10]",100,[20145],130,[20147],20,"[50010, 1]",20,[30009],0,[1],100,[0],0,[1],100,"[4011, 4020]",90,Ruins_1.json,thumb_ruins_scene,bgm_battle_engage,Ruins_battle,,0
